Nome: SAO PAULO(MIR.de SANTANA)
Codigo Estacao: 83781
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.16
Situacao: Operante
Data Inicial: 1991-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2005-06-26;2;0;17,3;66,5;,5;
2005-06-27;4,1;0;17,9;65;,5;
2005-06-28;3,3;0;16,9;84;1,4;
2005-06-29;1,2;8,3;20,1;76;1,2;
2005-06-30;3,1;0;20,5;74,3;2,5;
2005-07-01;3,3;0;19,1;74,3;1,6;
2005-07-02;3,4;0;20,8;55,5;1,2;
2005-07-03;5,5;0;20,1;54,5;2,2;
2005-07-04;8,5;0;21,3;50,8;2;
2005-07-05;7,5;0;18,1;81,8;0;
2005-07-06;1,8;1,3;14,3;85,5;2,2;
2005-07-07;2;0;11,9;80,3;3,2;
2005-07-08;5,5;,6;13,2;75,5;5,5;
2005-07-09;2,4;0;13,5;72;3,7;
2005-07-10;2,3;0;14,2;77,5;2,8;
2005-07-11;2,3;0;16,3;75,3;2,4;
2005-07-12;2,4;0;16,6;66,3;2,1;
2005-07-13;3,4;0;15,5;64,8;2,7;
2005-07-14;3,2;0;16;73,3;2,2;
2005-07-15;2,8;0;17,1;60,3;1,8;
2005-07-16;4,3;0;20,6;46;3,8;
2005-07-17;10,5;0;19,8;68;4,7;
2005-07-18;5,5;,2;15,9;72,3;1,7;
2005-07-19;3;0;13,3;76,3;3,8;
2005-07-20;2;0;14,1;81;3,7;
2005-07-21;1,9;0;16,6;82,3;3,6;
2005-07-22;1,7;1,4;19,3;69;2;
2005-07-23;3,5;0;19,6;76,8;,7;
2005-07-24;3,5;0;18,2;83,8;2,1;
2005-07-25;2;10,2;16,5;79;2,8;
2005-07-26;3,2;0;13,9;67;2,3;
2005-07-27;3,2;0;14,3;86,8;2,2;
2005-07-28;1;0;18;73,3;2;
2005-07-29;3,1;0;19,6;63,3;1,5;
2005-07-30;4;0;19,3;54;1,7;
2005-07-31;4,9;0;20,1;51,3;1,9;
2005-08-01;5,5;0;20;55,3;1,7;
2005-08-02;4,6;0;19,3;51;1,7;
2005-08-03;5,1;0;19,5;49,8;,6;
2005-08-04;5,3;0;19,8;47,3;1,7;
2005-08-05;5,8;0;20;52,3;2;
2005-08-06;5,2;0;20,4;49,3;,7;
2005-08-07;5,5;0;18,2;66,3;2,8;
2005-08-08;3,5;0;17,1;80,3;3,1;
2005-08-09;2,6;0;17,2;78,8;1,9;
2005-08-10;2,9;4,7;13,6;73,3;4,6;
2005-08-11;4,4;0;15,8;61,3;,8;
2005-08-12;4;0;15,3;68,8;2,9;
2005-08-13;3;0;17,1;68;2,1;
2005-08-14;3,2;0;19,9;69,3;1,9;
2005-08-15;3,9;0;19,5;76,3;1,1;
2005-08-16;3,5;0;20,5;74,5;1,2;
2005-08-17;3,6;0;21,5;54,5;1,6;
2005-08-18;5,9;0;19,4;74;3,1;
2005-08-19;4;0;19,1;78,3;1,9;
2005-08-20;3;0;19,6;72,8;2,5;
2005-08-21;4;0;19,7;75,8;2,1;
2005-08-22;3;0;20,5;59,3;2,4;
2005-08-23;6,5;0;22,2;44,8;2,6;
2005-08-24;11;0;22,4;61,3;3,4;
2005-08-25;6,9;0;14,2;84;2;
2005-08-26;2,2;0;15,9;80;2,6;
2005-08-27;2,4;1,8;18,4;76,3;1;
2005-08-28;2,7;3;23,4;49,5;2,1;
2005-08-29;7,6;0;25,9;36,8;4,5;
2005-08-30;12,6;0;26,5;42,3;5,1;
2005-08-31;11;0;21,2;76,3;3,4;
2005-09-01;3,2;3,3;21,4;80,5;2,9;
2005-09-02;2,9;37,2;18,9;74,5;1,9;
2005-09-03;2,7;0;16,8;85;1,9;
2005-09-04;2;0;21,4;65,3;,8;
2005-09-05;3,8;16,6;21,2;72,3;,4;
2005-09-06;4,7;0;17;86,3;2,1;
2005-09-07;1,3;6,6;14,6;84,5;2;
2005-09-08;1,3;0;15,7;79,5;3,3;
2005-09-09;1,8;0;20,1;73,3;3,4;
2005-09-10;2,9;0;22,1;56;2;
2005-09-11;7,4;0;23,2;53,8;2,6;
2005-09-12;7,2;0;16,5;83,3;2,6;
2005-09-13;2;17,6;13,5;91;1,6;
2005-09-14;1;7,6;14,6;89;2,3;
2005-09-15;1;,6;20,7;77;1,4;
2005-09-16;2,9;0;19,5;84;2,6;
2005-09-17;2,7;0;15,6;86;4,3;
2005-09-18;1,4;,2;17,1;89,8;3,4;
2005-09-19;1,1;16;21,1;73,5;1,8;
2005-09-20;4,4;0;17,5;64;3,5;
2005-09-21;4,8;,3;17,2;80,5;2,6;
2005-09-22;2,7;0;18,2;77,5;2,7;
2005-09-23;2,2;0;19,6;74;2,8;
2005-09-24;3,3;0;20,1;82,3;2,5;
2005-09-25;2,7;3,4;19,7;87,3;2,4;
2005-09-26;1,8;19,4;14,7;90,3;1,7;
2005-09-27;1;10;13,5;84;2,8;
2005-09-28;1,8;0;15,1;73,5;4,1;
2005-09-29;2,2;0;16,8;76,8;4,1;
2005-09-30;3,5;0;19,9;67,3;1,9;
2005-10-01;5;0;20,5;78,5;3,1;
2005-10-02;5;1,9;17,4;91,3;2;
2005-10-03;3;12,6;20,1;75,8;1,9;
2005-10-04;2,9;0;23,7;61,8;1,5;
2005-10-05;6,5;0;21;85,8;3,6;
2005-10-06;1,4;1,3;19,2;87;2,6;
2005-10-07;1,6;0;19,9;83,3;2,7;
2005-10-08;2,2;0;24,1;64,8;2,3;
2005-10-09;4,9;0;23;75;3,5;
2005-10-10;3,1;0;18;86,8;2,9;
2005-10-11;1,8;0;19,8;83,5;2,3;
2005-10-12;2,9;,3;25;62;,7;
2005-10-13;5,9;0;27,9;40,5;1,3;
2005-10-14;10;0;24,6;62,5;2,9;
2005-10-15;9,2;7,9;19,7;83,8;2,9;
2005-10-16;2,5;0;20,7;86,5;2,8;
2005-10-17;2;,4;24;65,5;1,5;
2005-10-18;4;2,2;18;90,3;1,8;
2005-10-19;1,2;33,6;16,8;86;3,8;
2005-10-20;1,7;0;19,7;80,8;3,4;
2005-10-21;2,2;0;22,9;66,5;2,4;
2005-10-22;4,1;48;21,8;72,3;2;
2005-10-23;3,8;,6;19,2;84,5;2,4;
2005-10-24;2;0;20,7;82,8;3,1;
2005-10-25;2,2;0;24;68;2,9;
2005-10-26;5;0;22,6;86;0;
2005-10-27;2,2;7,1;22,2;78,3;4,8;
2005-10-28;3,2;1;23,1;85,5;2,1;
2005-10-29;2,7;39,3;18,5;90,5;1,6;
2005-10-30;2,4;,8;17,2;86,8;2,7;
2005-10-31;1;15,1;17,2;85,3;2,9;
2005-11-01;1,9;0;15,7;87,8;4,1;
2005-11-02;2,1;0;17,4;88,5;2,5;
2005-11-03;1;0;20,3;74;2,6;
2005-11-04;3;0;19,9;79,3;3;
2005-11-05;1,7;5;22,1;74;1,3;
2005-11-06;3,8;0;21,6;76,5;2,8;
2005-11-07;3;0;21;82;2,2;
2005-11-08;3,5;,7;17;83,3;3,5;
2005-11-09;2,4;0;16,6;80,5;5,3;
2005-11-10;2,6;,6;16,4;71,3;4,6;
2005-11-11;3;0;17,6;72;3,5;
2005-11-12;4;0;19;72,8;4;
2005-11-13;3,6;0;20,7;74;3,2;
2005-11-14;2,4;0;22,5;72;3,5;
2005-11-15;4,3;0;24;57,8;1,9;
2005-11-16;6,2;0;24,6;56;1,6;
2005-11-17;6;,5;22;81;3,3;
2005-11-18;2;2,3;23,2;77;2,3;
2005-11-19;3,5;0;24,8;69;3,3;
2005-11-20;5,7;12,3;19,7;73,5;3;
2005-11-21;5;0;20,2;69,8;2,7;
2005-11-22;4,6;0;22,7;69,5;2,4;
2005-11-23;3,9;0;23,4;72,3;1,8;
2005-11-24;4,5;52,2;24,9;72,8;3,3;
2005-11-25;5;5,2;19,2;95,5;3;
2005-11-26;1;27,3;16,7;81,5;3,7;
2005-11-27;3;0;18,6;59,3;5,4;
2005-11-28;6;0;19,6;71;3,9;
2005-11-29;4,4;0;24;72,3;1,7;
2005-11-30;4,9;0;22,8;80,5;3,1;
2005-12-01;2,9;2,2;22,3;84,3;2,7;
2005-12-02;2,8;72,4;17,9;90,3;4,5;
2005-12-03;1,5;,9;17;77,3;5,4;
2005-12-04;2,6;0;20,4;72,5;2,4;
2005-12-05;4,5;0;23,8;62;3;
2005-12-06;5;7,6;21,3;83,5;4;
2005-12-07;3;5,2;17,9;71,8;3,6;
2005-12-08;5,5;0;20,7;64,3;3,3;
2005-12-09;2;0;21,4;73,3;1,1;
2005-12-10;4,2;0;22,9;79,3;2,2;
2005-12-11;3,8;1,6;17,4;84,5;2,9;
2005-12-12;2;0;17,7;86,5;2,3;
2005-12-13;1,8;,6;19,1;81,3;1,9;
2005-12-14;3;,4;19,1;80,5;3;
2005-12-15;3,2;0;20,1;73,5;2,1;
2005-12-16;2,4;0;23,8;64;1,6;
2005-12-17;7;0;22,7;77,5;3,5;
2005-12-18;5;36,9;19,8;85;1;
2005-12-19;3,2;12;22,3;68;2,8;
2005-12-20;6;0;23,3;68,8;2,9;
2005-12-21;5;10;22,3;83,5;2;
2005-12-22;2,5;0;24,2;73,5;2,6;
2005-12-23;2,5;7;25,8;64,3;1,9;
2005-12-24;8,2;0;23,7;75,5;2,2;
2005-12-25;4,5;51,4;20,3;77,8;4,3;
2005-12-26;3;,6;20,3;69;4,4;
2005-12-27;4,3;0;19,6;75,5;2,5;
2005-12-28;3,7;0;19,9;68;2,8;
2005-12-29;5;0;21,2;67;2,1;
2005-12-30;4,5;0;22,4;72;1,4;
2005-12-31;4;19,4;23,3;66,3;1,1;
2006-01-01;6,5;4,2;21,4;84,8;1;
2006-01-02;1,5;5,6;21,4;92,8;2,4;
2006-01-03;1,7;92,2;22,1;85,8;1,1;
2006-01-04;2,7;91;20,6;83,8;1,4;
2006-01-05;1;14,4;20,5;86,3;,4;
2006-01-06;2;15,2;22,2;77,3;,6;
2006-01-07;2,6;0;23,2;75,5;3,4;
2006-01-08;3,1;0;23,9;72,8;1,9;
2006-01-09;3,4;0;24,9;65,3;2,4;
2006-01-10;5;0;25,3;62;2,2;
2006-01-11;5,2;0;24;69,8;3,3;
2006-01-12;5,2;0;24,8;66;2,6;
2006-01-13;4,1;0;25,9;52,8;,5;
2006-01-14;6;0;25,3;59,5;,6;
2006-01-15;6;0;25,2;60,3;,8;
2006-01-16;5,5;0;26;51,8;,6;
2006-01-17;7,3;0;23,8;60,3;3,5;
2006-01-18;7,5;0;23,6;74,8;3,1;
2006-01-19;4,2;0;24,5;74,5;2,1;
2006-01-20;4,9;2,8;25,9;60,8;2,7;
2006-01-21;7,2;0;28;54,5;2,8;
2006-01-22;10;0;26,8;57,5;3;
2006-01-23;8,6;0;24,4;79,8;1,4;
2006-01-24;3,2;12,6;25;63,5;1,8;
2006-01-25;4,7;0;24,9;68,5;2,3;
2006-01-26;8;4,6;24,4;73,3;2,8;
2006-01-27;3;42,4;21,7;89,5;,5;
2006-01-28;1,5;3,2;22,5;78,8;2,5;
2006-01-29;2,5;8,2;20,6;90,8;,8;
2006-01-30;1;28,5;21,6;84,3;1,3;
2006-01-31;1,9;23,1;21,4;77,3;2,1;
2006-02-01;2,3;7,3;22,3;76,8;3;
2006-02-02;3,1;0;23,4;77,3;2,9;
2006-02-03;3,2;0;23,8;69,5;1,1;
2006-02-04;3,9;17,8;24,9;66,5;1,6;
2006-02-05;4,7;0;26,2;57,3;2,1;
2006-02-06;6,9;0;27,3;59,8;4,2;
2006-02-07;6,2;13;24,6;76,8;1,7;
2006-02-08;3,2;6;25;75,8;1,6;
2006-02-09;2,5;0;24,4;80,3;2,7;
2006-02-10;3,1;17,4;21,2;92;1,2;
2006-02-11;1,4;36,6;19,4;94,5;1;
2006-02-12;,7;46,1;21,9;81,8;2,6;
2006-02-13;2,8;0;22,8;82,5;2,3;
2006-02-14;5,2;0;23,1;77,5;3;
2006-02-15;,9;3,2;21,5;87,5;2,9;
2006-02-16;2;,2;23,1;77;,7;
2006-02-17;2,9;0;24,3;72,3;1,5;
2006-02-18;3,2;0;22,9;83,5;1,7;
2006-02-19;2,4;0;23,4;85,3;1,7;
2006-02-20;2,6;6,4;24,9;78;2,2;
2006-02-21;4,1;0;23,9;81,3;4;
2006-02-22;4,3;5,7;23,9;77,5;4;
2006-02-23;5,5;3,6;24,5;76,5;3,4;
2006-02-24;5,9;0;23,4;81,8;3,4;
2006-02-25;4,6;0;23,6;82,5;3,7;
2006-02-26;5,1;2,7;24,3;69,5;3,9;
2006-02-27;6,9;0;23,4;79;2,4;
2006-02-28;3,6;0;23,9;80,3;3,7;
2006-03-01;4;0;24,3;82,5;2,2;
2006-03-02;3;65,4;24,4;84,8;1,1;
2006-03-03;2,5;22,8;24,8;82,3;,5;
2006-03-04;3;50,4;24,2;81,3;1,9;
2006-03-05;4,7;31,8;25;82,5;2,7;
2006-03-06;5;8,4;21,4;91,5;0;
2006-03-07;1,5;23;22,4;89,5;1,3;
2006-03-08;2;55,2;22,5;86,5;2,2;
2006-03-09;2,5;31,6;24,4;73,3;1,9;
2006-03-10;5,4;0;22,4;92,8;1,3;
2006-03-11;,8;95,4;20,9;86;4,4;
2006-03-12;3,2;5,8;19,8;86,3;4,3;
2006-03-13;3,4;0;21,4;80,8;2,8;
2006-03-14;3,7;0;22,4;81,3;2,4;
2006-03-15;3,7;0;23,1;82;1,1;
2006-03-16;2,9;0;23,5;82,3;2,3;
2006-03-17;2,4;38,7;24,3;80,3;,8;
2006-03-18;4;0;24,4;84,8;,8;
2006-03-19;3,6;5,2;23;84,5;,6;
2006-03-20;2,1;,6;23,4;81,5;2,6;
2006-03-21;4;31,4;23,8;74,3;1,3;
2006-03-22;2,6;14,4;23,3;81,8;3,8;
2006-03-23;3;0;24,3;78,5;1,9;
2006-03-24;3;,7;24,1;76,3;2,8;
2006-03-25;3,9;15,8;23,6;82;1,8;
2006-03-26;3,3;15,3;20,3;81,5;4,4;
2006-03-27;2,4;1,9;21,4;79,8;4,4;
2006-03-28;2,6;0;23,3;75,5;2,7;
2006-03-29;3,5;45,4;20,6;93,5;2,8;
2006-03-30;1,1;48,7;19,4;82,5;2,5;
2006-03-31;2,4;0;20,4;80,5;4,3;
2006-04-01;3;0;20,9;73;3,4;
2006-04-02;3,9;0;21;77,5;3,9;
2006-04-03;3,1;0;19,3;78;4,1;
2006-04-04;3,3;0;19,9;71;3,6;
2006-04-05;3,8;0;20,9;74,3;2,7;
2006-04-06;3,2;0;20,8;81,8;2,6;
2006-04-07;1,7;0;21,3;82,8;1,8;
2006-04-08;2;5,8;22,2;79,3;2,2;
2006-04-09;3,5;34,1;21,3;83,8;1,6;
2006-04-10;2,4;9,6;22,4;73,3;3,1;
2006-04-11;4,6;0;22,1;64,5;3,3;
2006-04-12;2,3;0;22,4;66,5;1,9;
2006-04-13;1,7;0;22,2;65,8;1,6;
2006-04-14;1,5;0;21,9;70;2,9;
2006-04-15;1,5;0;22;73,5;2,2;
2006-04-16;1,5;0;20,2;83,8;1,3;
2006-04-17;1,5;1,6;16,9;87;3,8;
2006-04-18;1,5;0;16,2;84,3;3;
2006-04-19;1,9;0;17,4;76,8;3,1;
2006-04-20;1,9;0;18;72,3;2,3;
2006-04-21;1,7;0;20,6;56,8;1,7;
2006-04-22;8,5;0;21;77,8;2,4;
2006-04-23;3,5;0;21,9;56,8;,7;
2006-04-24;6,2;0;20,6;68,5;2,4;
2006-04-25;4,3;0;22,6;73,5;2,6;
2006-04-26;4,1;0;22,1;72,5;4,1;
2006-04-27;5,7;0;19,1;73,5;3,5;
2006-04-28;3,3;0;18,3;75,5;4,1;
2006-04-29;4;0;19,9;78,8;2,6;
2006-04-30;2,6;0;21,1;70,5;1;
2006-05-01;3,9;0;21,5;61,3;1;
2006-05-02;5;0;18,2;87,5;1,6;
2006-05-03;2,5;0;15,5;67,3;1,3;
2006-05-04;5,4;0;16,1;63,5;1,7;
2006-05-05;3,6;0;15,6;73,5;2;
2006-05-06;3;0;16,5;76;3,4;
2006-05-07;3,1;0;16,6;71;2,8;
2006-05-08;2,9;0;16,7;83,8;2,6;
2006-05-09;2;0;16,8;72,5;1,8;
2006-05-10;3;0;16,9;76;2,1;
2006-05-11;3;0;15,8;72;3,3;
2006-05-12;3,9;0;15;84,3;1,9;
2006-05-13;2,1;0;15,5;88;2,7;
2006-05-14;3,4;0;15,2;76,8;3,1;
2006-05-15;2,4;0;16,1;77,8;2,5;
2006-05-16;3,2;0;16;75;3;
2006-05-17;2,4;0;16,9;73,5;3,2;
2006-05-18;3,3;0;18;63;1,1;
2006-05-19;3,8;0;18,6;53,8;2,9;
2006-05-20;6,5;0;17,3;68,5;2,1;
2006-05-21;5;0;18,5;76,8;1,8;
2006-05-22;3,1;0;16,7;90;2,5;
2006-05-23;1,2;9,4;14,8;92,5;2,1;
2006-05-24;,7;5,1;14,2;86;3,3;
2006-05-25;1,5;,5;15,2;83;2,5;
2006-05-26;1,3;0;16,7;80,3;1,6;
2006-05-27;2,2;0;18,3;71,5;1,9;
2006-05-28;4;0;19,4;63,3;2,7;
2006-05-29;4,5;0;18,8;76;2,3;
2006-05-30;2,5;0;19,7;67,8;,8;
2006-05-31;4,2;0;21,2;55,8;2;
2006-06-01;6,8;0;17,4;77;2,2;
2006-06-02;3;0;16,1;74,5;3,8;
2006-06-03;3,4;0;16,7;72,3;3,8;
2006-06-04;2,4;0;17,5;67,8;1,6;
2006-06-05;4;0;18,1;72,5;1,7;
2006-06-06;3,5;0;18,5;77,8;2;
2006-06-07;2,3;0;18,9;73,8;1,5;
2006-06-08;2,7;0;17,6;73;2,7;
2006-06-09;2,1;0;17,8;69,8;1,3;
2006-06-10;2,9;0;18,4;63,5;1,6;
2006-06-11;4,5;0;18,3;74,8;1;
2006-06-12;2,7;0;16,9;83;3,1;
2006-06-13;2,5;0;17,7;73,3;2,3;
2006-06-14;2,5;0;17,8;67,5;1,2;
2006-06-15;4;0;18,8;54,3;1,2;
2006-06-16;5,5;0;15,7;82,3;2,8;
2006-06-17;2,1;0;16,4;75,5;2,6;
2006-06-18;2,2;0;16,9;77,3;3,3;
2006-06-19;2,2;0;18,2;67,8;,8;
2006-06-20;3,4;0;18,3;58;1,5;
2006-06-21;5,1;0;19,1;52,5;2,3;
2006-06-22;6,8;0;18,6;67;1,8;
2006-06-23;3,6;0;18,6;71;2,2;
2006-06-24;3,5;0;18,1;64,3;2,6;
2006-06-25;4,3;0;19,4;66;3,2;
2006-06-26;6,3;13,8;17,2;81,8;4,6;
2006-06-27;3,5;10,4;13,7;66,3;3,5;
2006-06-28;3,2;0;12;75,3;4,1;
2006-06-29;1,8;0;13,7;76,8;3,7;
2006-06-30;2,1;0;14,9;85;1,6;
2006-07-01;1,7;0;16,7;78;2,3;
2006-07-02;2;1;15,5;88,8;,7;
2006-07-03;1,3;1;16,1;74,8;1,7;
2006-07-04;1,4;0;16,4;63;1,2;
2006-07-05;5;0;17;67;,7;
2006-07-06;4;0;16,2;78;2;
2006-07-07;1,7;0;17,5;69,3;2;
2006-07-08;3,7;0;19,8;58,3;1,8;
2006-07-09;6,1;0;20,6;61;4,4;
2006-07-10;5,8;25;16,6;90,8;2;
2006-07-11;,6;19;17;88,5;2,8;
2006-07-12;1;0;19,2;79,8;,3;
2006-07-13;2,2;0;19,1;66,5;2;
2006-07-14;3,5;0;19;66,3;,5;
2006-07-15;3,1;0;16,9;77,3;2,1;
2006-07-16;2,6;0;16,4;73;2,1;
2006-07-17;2,8;0;16,1;76,5;1,9;
2006-07-18;2,5;0;16,6;76;,7;
2006-07-19;3;0;18,7;58,8;1,9;
2006-07-20;5,5;0;18,6;53,3;1,3;
2006-07-21;5,5;0;19,2;46,8;1,8;
2006-07-22;7;0;20,3;47,5;1;
2006-07-23;6;0;20,8;47,5;,5;
2006-07-24;6,5;0;22;47,5;1,1;
2006-07-25;5,5;0;21,5;44,3;1,4;
2006-07-26;4,9;0;21,6;40;1,5;
2006-07-27;8,1;0;21,6;44;2,3;
2006-07-28;7,4;0;23,5;47,3;2,3;
2006-07-29;7,7;8,7;16,9;87,8;2,9;
2006-07-30;1,5;,8;12;90,5;3,3;
2006-07-31;,9;15,5;11,8;93,3;3,3;
2006-08-01;,2;2,7;13,9;89,3;,6;
2006-08-02;,9;,2;14,5;90,3;3,1;
2006-08-03;1;0;16,2;81,5;2,5;
2006-08-04;1,6;0;18,7;66,8;1,7;
2006-08-05;2,8;0;18,9;70,3;1,4;
2006-08-06;2,7;0;20,7;54,8;1,3;
2006-08-07;5,6;0;21,6;47,3;2,7;
2006-08-08;5,8;0;22,1;46,3;1;
2006-08-09;6;0;22,3;37,3;3,2;
2006-08-10;10,7;0;23,5;47,3;1,6;
2006-08-11;6,7;0;21,7;59,3;2;
2006-08-12;5,6;0;22,2;49;1,9;
2006-08-13;6,2;0;22,2;50,5;2,4;
2006-08-14;7,3;0;23;45,5;1,9;
2006-08-15;8,7;0;23,5;47,8;1,9;
2006-08-16;6,9;0;22,3;65;2,4;
2006-08-17;7,1;0;19,4;76,5;2,4;
2006-08-18;2,7;0;19,9;78,3;4,2;
2006-08-19;2,3;0;17,4;83;3,4;
2006-08-20;1,7;0;17,4;71,5;2,5;
2006-08-21;3,8;,2;13;75;2,6;
2006-08-22;3,5;0;13;65;3,2;
2006-08-23;3,4;0;15,7;56,3;2;
2006-08-24;5,1;0;17,2;68,8;2,6;
2006-08-25;4,3;0;20,9;50,5;3;
2006-08-26;6,7;0;22,9;41,5;2,4;
2006-08-27;8,8;2,7;19,9;66,8;4;
2006-08-28;5;0;18,1;78,5;2,6;
2006-08-29;3,5;0;11,7;75,5;3,3;
2006-08-30;2,5;0;13,7;71,3;3,9;
2006-08-31;4;0;17;66,8;2,1;
2006-09-01;3,5;0;18;85,3;3,9;
2006-09-02;3,5;37,6;19,4;66,5;5,5;
2006-09-03;6,3;0;17,2;73,8;3,6;
2006-09-04;5,7;,5;11,8;67,8;3,4;
2006-09-05;4;0;9,6;64,3;3,6;
2006-09-06;3,5;0;10,6;74,8;3,8;
2006-09-07;3;0;15,2;71,3;3,8;
2006-09-08;3,5;0;19;60,5;1,8;
2006-09-09;4,5;0;21,4;47,8;2,4;
2006-09-10;8,8;0;22,1;61,5;1;
2006-09-11;4,4;0;23,5;47;1,2;
2006-09-12;6,5;0;24,9;42,8;,5;
2006-09-13;7,6;0;24,1;52,8;1,1;
2006-09-14;6,5;0;25,4;36,3;1,2;
2006-09-15;11,5;0;24,6;51,8;3,4;
2006-09-16;10,9;0;17,7;85,3;2,5;
2006-09-17;1,1;11,1;17,5;82,8;2,4;
2006-09-18;2;10,2;17,9;80;3,4;
2006-09-19;3;0;18,5;75;4;
2006-09-20;3,7;0;19,8;82,3;2,9;
2006-09-21;2,9;8,2;18,5;76,5;2,9;
2006-09-22;4;0;18,8;71,3;2,6;
2006-09-23;2,6;0;20,2;69;1,6;
2006-09-24;5,7;4,7;15;83,8;3;
2006-09-25;1,3;0;14,2;85,8;3,7;
2006-09-26;1,5;0;15,3;82,8;4,3;
2006-09-27;2,3;0;18;73,8;3,4;
2006-09-28;3,4;0;21,4;55,5;1,6;
2006-09-29;5,6;0;17,7;87;3,5;
2006-09-30;1,9;5,4;16,9;88,5;2,9;
2006-10-01;1,4;5,6;18,6;85,5;2,6;
2006-10-02;1,1;6,4;20,7;82;3,2;
2006-10-03;2,6;,3;21,3;72;1,2;
2006-10-04;3,3;0;21,4;77;1,7;
2006-10-05;2,1;0;23;73,3;1,7;
2006-10-06;3,5;8,7;19,6;84,8;2,9;
2006-10-07;1,4;2,7;18,9;88,5;1,9;
2006-10-08;1,1;0;19,6;71,3;3;
2006-10-09;1,5;0;19,7;77,3;2,6;
2006-10-10;3,4;0;21,3;78,3;3,2;
2006-10-11;2,8;14,7;23,8;54;1,3;
2006-10-12;6,3;0;21,9;81,8;1,3;
2006-10-13;2;1,9;19,7;89,3;1,8;
2006-10-14;1,9;0;21,6;76,5;2,1;
2006-10-15;3,2;0;23,6;71;,5;
2006-10-16;8,4;13;21,6;90;2,3;
2006-10-17;1,5;23,7;18,4;91,3;2,4;
2006-10-18;2;0;17,1;89,8;1,9;
2006-10-19;,6;18,3;16,8;91,5;2,5;
2006-10-20;1;4,1;16,9;77,3;4,3;
2006-10-21;2,4;0;15,8;70,8;3,8;
2006-10-22;3,6;0;17,3;67,3;4,9;
2006-10-23;4,6;0;16,9;70,5;5;
2006-10-24;4,5;0;19,2;70,3;4,4;
2006-10-25;3,8;0;22,4;59;1,6;
2006-10-26;5,7;0;25,5;54;3,5;
2006-10-27;7,3;1;19,6;78,8;1,7;
2006-10-28;3,5;0;18,8;61,8;3,6;
2006-10-29;3,5;0;19,7;67,5;4,7;
2006-10-30;5;0;22,2;64;2,9;
2006-10-31;5,5;0;23,9;59,5;1,8;
2006-11-01;5,5;5,2;22,1;84;1,3;
2006-11-02;2;23,2;21,8;87,3;,5;
2006-11-03;1,5;8,5;22,3;81;4;
2006-11-04;2,5;0;21,7;72;2,8;
2006-11-05;3,8;0;21;70,5;5,4;
2006-11-06;2,9;0;21,1;77,8;1,7;
2006-11-07;3,3;16,8;17,7;82,8;4,3;
2006-11-08;3;1;16,5;75;4,5;
2006-11-09;3;0;16,4;63;4,2;
2006-11-10;4,6;3,2;14,9;71,5;4;
2006-11-11;3,4;0;16,6;62,5;5,3;
2006-11-12;3,6;0;17,1;72,5;4,2;
2006-11-13;4,4;0;17,7;70,3;5;
2006-11-14;3,7;0;18,8;77;3,4;
2006-11-15;2,8;0;21,2;77,5;2,3;
2006-11-16;4,2;5,1;24,5;54;2,7;
2006-11-17;7,2;0;27,3;50;2,3;
2006-11-18;8,3;0;24,3;72;1,3;
2006-11-19;1;8,5;20,8;85,8;1,9;
2006-11-20;1,8;31,4;20,9;80,5;4,7;
2006-11-21;2,2;0;18,9;82,5;2,4;
2006-11-22;1,3;0;22,1;52,8;1,8;
2006-11-23;1,8;0;22;56,8;1,8;
2006-11-24;1,7;0;23,5;61,8;1,7;
2006-11-25;1,5;10,6;24;72,5;3,1;
2006-11-26;,5;69;22,1;90,8;2,2;
2006-11-27;1,9;16,6;22,3;90;2,6;
2006-11-28;1,2;25,7;23,6;79,8;,9;
2006-11-29;1,5;1,3;23,8;85;2,9;
2006-11-30;1,2;4,6;20,6;86;5,3;
2006-12-01;1,2;0;19,8;72,3;6,6;
2006-12-02;1,5;0;21,5;75;5;
2006-12-03;1,1;0;24;66,3;3,1;
2006-12-04;2,1;0;22,7;87,5;3,9;
2006-12-05;1,3;58;22,9;78,8;2,9;
2006-12-06;2;1,1;21,3;85,3;2,6;
2006-12-07;2;23,2;20,4;79;3,8;
2006-12-08;3,5;,2;20,7;67,5;3,7;
2006-12-09;3,8;0;20,2;81,3;3,8;
2006-12-10;2,3;0;20,8;78,8;3,9;
2006-12-11;2,6;0;20,4;76,5;5,4;
2006-12-12;3;0;20,2;80,8;4,7;
2006-12-13;2,3;,5;22,4;76;4;
2006-12-14;2,2;0;23,7;77;2,3;
2006-12-15;2;0;24,1;75,8;3;
2006-12-16;1,5;14;23,7;71,8;,3;
2006-12-17;2,1;0;24,9;66,5;1;
2006-12-18;2,2;2;25,4;68,8;2,9;
2006-12-19;4,9;47,8;24,6;72;3,3;
2006-12-20;6,1;25;23,7;77,8;3,7;
2006-12-21;5,7;8,8;24,5;71,3;3,9;
2006-12-22;4,6;0;23,4;82,8;2,4;
2006-12-23;2,6;23,6;22,8;90,8;2,3;
