Nome: BELO HORIZONTE
Codigo Estacao: 83587
Latitude: -19.93444444
Longitude: -43.95222222
Altitude: 915.47
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2019-05-14;4,2;6,8;0;29;24;19,2;65,3;50;,5;
2019-05-15;3,4;1,5;0;27,2;21,5;17,8;79,5;72;1,5;
2019-05-16;2,4;,4;10,4;23,1;19,6;16,9;78,3;72;1;
2019-05-17;2,7;0;0;20,8;18,6;16,1;79,3;74;1,1;
2019-05-18;1,8;4,8;,6;25,1;20,4;16,4;71,8;59;1;
2019-05-19;2,8;8,8;0;25,3;20,5;15,6;67,8;56;1,2;
2019-05-20;3,2;8,9;0;28,1;21,2;15,6;57,3;29;1,4;
2019-05-21;5,5;8,9;0;28,8;21,8;15,6;53,3;36;,9;
2019-05-22;6,8;8,9;0;29,1;22,4;16,3;55,3;39;1,5;
2019-05-23;5,1;9;0;29,2;23,3;17,1;53,8;39;1,1;
2019-05-24;5,9;7,1;0;28,8;23,4;17,2;57,3;45;,7;
2019-05-25;5,3;8,2;0;27,1;22;18;62,3;49;1,1;
2019-05-26;5,1;8,1;0;28,4;22;15;55,3;40;,9;
2019-05-27;5;8,8;0;28,3;22,2;17,1;65,5;41;1,2;
2019-05-28;4;8,5;0;28,7;22,6;16,7;60,3;42;1,1;
2019-05-29;4,7;8,4;0;29,2;23,3;17,6;57,5;40;,7;
2019-05-30;5,1;8,6;0;27,1;22,6;18,1;59,5;49;1,2;
2019-05-31;4,5;9;0;28,8;22,7;17;55,3;40;1,3;
2019-06-01;5,5;8,7;0;30,1;23,6;17,1;52,3;35;,5;
2019-06-02;5,5;8,7;0;30,1;23,2;17,1;58,8;56;1,1;
2019-06-03;5,7;8,9;0;29,2;20,7;16,4;71;42;1,7;
2019-06-04;4,5;9;11,3;25,8;19,1;14,8;61,5;45;1,5;
2019-06-05;5;9,1;0;22,5;16;9,9;59,5;42;1,2;
2019-06-06;5;8,4;0;21,8;16,9;11,9;58,8;43;2;
2019-06-07;4,8;8,7;0;23,9;17,5;12,4;58;35;1;
2019-06-08;4,2;6,9;0;25,1;18,3;12;58,5;39;1,2;
2019-06-09;3,5;9,1;0;23,9;17,8;11,8;59,8;44;1,3;
2019-06-10;5;8,9;0;24,1;18,4;13,1;66,8;54;2,1;
2019-06-11;4,4;8,3;0;24,7;19,6;14,6;68,8;58;1,2;
2019-06-12;3,7;7,3;0;24,3;20,3;16,1;68,3;65;2;
2019-06-13;3,9;9,2;0;25,3;20,6;16,2;66,8;50;1,2;
2019-06-14;4;8,7;,8;26,3;20,6;15,4;54,8;31;1,5;
2019-06-15;6,2;6,6;0;25,1;20,4;15,8;58;49;1,4;
2019-06-16;5;4,8;0;26,1;20,2;16;58,5;42;1,6;
2019-06-17;4,3;5,9;0;23,5;19,4;13,8;56,8;50;1,2;
2019-06-18;4,5;7,4;0;25,6;20,1;14,6;56,8;45;1,2;
2019-06-19;5,1;6,2;0;25,7;20,7;15,9;51;41;1;
2019-06-20;4,8;8;0;26,3;20,4;14,8;54;41;1;
2019-06-21;5,5;7,7;0;24,2;18,8;14,2;66;50;1,8;
2019-06-22;4,2;8,2;0;23,3;18,7;13,9;65,8;52;1,3;
2019-06-23;4,4;7,1;0;23,3;19;14,6;66,8;54;1,4;
2019-06-24;3,7;8,3;0;26,7;20,8;14,9;61;48;,7;
2019-06-25;3,7;7,4;0;27,8;21,3;15;64,8;48;1,1;
2019-06-26;4,2;8,3;0;28,8;22,8;17,1;53;35;1,4;
2019-06-27;6,6;4,8;0;27,5;22,4;17,3;55,5;39;1,2;
2019-06-28;5,3;9,2;0;25,9;20,9;17,1;54;32;1;
2019-06-29;7,8;7,9;0;24,6;19,4;15,5;64;55;,7;
2019-06-30;4,2;9,1;0;27,1;20,6;14,7;56,5;30;,7;
2019-07-01;4,8;8,5;0;27,6;20,2;14,8;57;36;,6;
2019-07-02;5,6;8,9;0;26,8;20,7;14,5;48,3;35;,5;
2019-07-03;5,8;7,8;0;28;21,7;14,9;45;31;1,1;
2019-07-04;7,7;8,6;0;28,7;22,3;14,7;40,8;25;1;
2019-07-05;8,5;6,2;0;27,9;22,4;18,7;61;46;1,3;
2019-07-06;5,2;9;0;24,1;17,8;14,4;41;31;1,2;
2019-07-07;6,4;9;0;23,6;15,3;10,4;47;29;1;
2019-07-08;6,3;8,9;0;20,8;15,6;10,9;51,5;41;1,5;
2019-07-09;6,3;9,2;0;22,2;16,3;12,4;55,5;39;2,1;
2019-07-10;7,4;9;0;22,4;16,8;12,1;51,8;38;1,4;
2019-07-11;4,6;9;0;25,4;17,8;11,6;48,8;26;,5;
2019-07-12;5;9,1;0;26,9;18,9;13;54,3;32;,7;
2019-07-13;4,5;8,9;0;29;20,4;13,8;46,5;24;,8;
2019-07-14;5,5;8,9;0;28,6;21;15,4;46,5;26;,8;
2019-07-15;7,2;8,4;0;29,3;21,9;16,8;43,5;25;,8;
2019-07-16;7,3;8,4;0;28,6;21,6;16,4;48,3;32;1,2;
2019-07-17;5,8;8,5;0;22,2;17,3;14,9;60,3;52;2,3;
2019-07-18;5,2;8,4;0;21,5;16,2;12,2;53,5;42;1,7;
2019-07-19;5,5;7,5;0;20,5;16,7;12,4;56;48;1,6;
2019-07-20;5,3;8,7;0;20,9;16,3;13,5;63,3;46;2,1;
2019-07-21;4,5;6,6;0;22,6;17,8;14,7;61,5;44;3;
2019-07-22;4,7;5,5;0;22,2;18,3;15,3;60,5;47;2,2;
2019-07-23;4,1;8,9;0;24,6;19,2;15,3;59,3;41;1,3;
2019-07-24;5,3;8,9;0;26,7;20,8;16,2;50;39;,7;
2019-07-25;5,8;8,9;0;24,9;19,8;14,9;61,5;50;1,6;
2019-07-26;5,5;8,3;0;25;19,7;16,7;49,8;38;1,4;
2019-07-27;5,2;8,9;0;25,3;19,5;14,6;52;37;1;
2019-07-28;5,8;9,1;0;26,5;20,4;15,1;41;25;1;
2019-07-29;7,4;8,9;0;25,4;20,3;15,7;49,8;33;1,3;
2019-07-30;6,5;8,4;0;26,3;20;15,9;58;38;1,5;
2019-07-31;5,1;8,5;0;28,1;22,1;16,5;43;31;,7;
2019-08-01;6,6;9,1;0;27,2;21,5;18;53,5;42;1,9;
2019-08-02;6;9,1;0;30,4;23,5;16,6;38,8;24;1,1;
2019-08-03;7;4,7;0;27,6;22,4;17,8;48,8;38;1,2;
2019-08-04;5,6;4,4;0;23,3;18,2;16,2;71;52;2,1;
2019-08-05;4,5;6,9;0;21,8;17,5;13;62,8;54;2,6;
2019-08-06;4,7;1,3;0;21,2;18,3;15,4;67;61;2,6;
2019-08-07;4,4;4,6;0;23,9;20,5;17,1;61,5;55;1,7;
2019-08-08;4,4;8,2;0;28,5;21,9;17,5;61,5;39;1,1;
2019-08-09;4,5;9,2;0;28,4;22,2;17;53,5;40;1,9;
2019-08-10;5,4;8,2;0;28,7;22,6;17,1;51,5;34;,8;
2019-08-11;5,4;8,6;0;29,3;23;17,7;48;34;1;
2019-08-12;5,8;9,5;0;28;22,1;19;49,8;31;1,1;
2019-08-13;6,9;8,9;0;30,5;23,3;16,1;41;26;1,5;
2019-08-14;7,2;6,8;0;25,2;19,7;17,8;65,8;46;2,1;
2019-08-15;4,8;9,4;0;24,1;17,4;13,2;56;41;1,3;
2019-08-16;5,4;9,5;0;24,8;17,8;12,3;48,8;37;2,1;
2019-08-17;5,9;9,5;0;24,5;17,8;12,4;42;22;,6;
2019-08-18;5,2;8,2;0;28,2;20,4;13,8;46,3;29;,8;
2019-08-19;5,9;7,8;0;30,7;23,4;16,4;40,5;27;1,3;
2019-08-20;7,6;4,5;0;29;23,2;19,8;54;37;1,3;
2019-08-21;5,8;8,5;0;29,3;22,4;18,3;59;40;1,4;
2019-08-22;5,2;4;0;26,3;20,1;18;69,5;53;1,9;
2019-08-23;4,1;2,7;0;24,7;19,3;16,4;72,8;61;1,5;
2019-08-24;3;9,2;,1;27,8;19,8;14,4;57,5;30;1,5;
2019-08-25;5,7;9;0;25,7;19,8;14,8;54,3;39;2;
2019-08-26;5,9;8,3;0;25,2;20,1;15,9;54,3;40;1,7;
2019-08-27;6;9;0;26,9;20,3;15,8;55,5;36;1,7;
2019-08-28;6,7;4,2;0;24,9;19,4;15,2;48,5;32;1,6;
2019-08-29;6,7;3;0;23,7;18,4;14,5;54,5;41;2,2;
2019-08-30;5,8;8,6;0;28,6;21;14,4;51,3;33;1,3;
2019-08-31;6,5;8,8;0;30,7;23,2;16,3;47;32;,7;
2019-09-01;6,6;8,6;0;32,8;25,1;18,2;41,3;27;1;
2019-09-02;8,2;7,5;0;31,1;24,7;19,4;49,5;34;1,1;
2019-09-03;8,2;8,7;0;33,1;26,2;20,3;40,8;26;2;
2019-09-04;9,7;8,6;0;33,3;26,7;21,4;34,3;24;1,1;
2019-09-05;10,6;8,5;0;28,2;23,2;21,2;62,8;40;1,3;
2019-09-06;7;5,5;0;25;20,9;18,3;64,3;54;2,6;
2019-09-07;4,9;6,5;0;28,5;21,8;16,9;56,8;42;1,8;
2019-09-08;5,6;8,7;0;26,1;21,1;17,4;58,5;48;2,3;
2019-09-09;6,4;8,7;0;28,4;21,7;16,2;46;28;1,2;
2019-09-10;8;8,7;0;33,2;25,3;17,6;39,8;21;1,1;
2019-09-11;8,7;8,7;0;34,1;26,6;19,8;39,5;23;1;
2019-09-12;9,4;8,7;0;35,1;27,5;19,8;36,3;22;,9;
2019-09-13;9,9;8,4;0;35,5;28,9;22,1;26,8;17;1,6;
2019-09-14;13,6;2,1;0;30,6;24,1;19,8;51,8;28;1,9;
2019-09-15;7,7;8,4;0;28,1;22,8;18,2;55,5;41;1,4;
2019-09-16;7;9;0;28;23;19,4;52,8;39;1,3;
2019-09-17;6,8;8,8;0;33,1;25,6;18,6;41;21;1,5;
2019-09-18;8,6;8,8;0;33,8;26,5;20,2;31,3;17;1,1;
2019-09-19;10,5;7,8;0;34,7;28;21,8;32,8;20;,9;
2019-09-20;11;8,5;0;34,4;27,4;21,8;45,5;27;1,4;
2019-09-21;9,5;8,3;0;34,9;27,6;22,1;45,8;29;,5;
2019-09-22;7,6;8,7;0;30,5;24;20,9;62,3;47;1,7;
2019-09-23;5,8;1,7;0;23,7;18,9;16,4;66;61;1,8;
2019-09-24;4,8;9,3;0;28,5;20,5;14,3;50,3;34;2,1;
2019-09-25;6,2;0;0;20,8;17,8;16,2;76,5;54;1,4;
2019-09-26;2,2;0;6;18,5;17;15,9;91,5;81;,5;
2019-09-27;1;7,1;15,1;27,5;20,9;14,4;62;47;,8;
2019-09-28;3,9;5,1;0;26,9;21,1;17,1;65,8;51;1,3;
2019-09-29;4,1;7,5;0;29,8;21,9;18,4;69;48;1,1;
2019-09-30;4,2;9,1;0;31;23,3;18;58;37;1,2;
2019-10-01;6;9,5;0;30,2;23,5;17,8;47;35;1,2;
2019-10-02;7,5;10,3;0;32,1;23,7;17,1;42,5;27;,6;
2019-10-03;9;9,5;0;30,4;23,5;18,6;43,3;31;1,6;
2019-10-04;8,4;10,1;0;28,6;22,7;17,9;47,3;32;1,3;
2019-10-05;7,5;9,8;0;30;23,3;18;49,3;33;2,1;
2019-10-06;7,4;8,8;0;30,1;23,6;18,5;55;49;2,1;
2019-10-07;7;10,5;4,2;30,1;24,5;19,3;49,3;40;1,2;
2019-10-08;7,8;7,9;0;30,8;24,4;20,4;58,5;38;1,2;
2019-10-09;6,6;4,5;0;29,9;24,6;20,1;51,8;42;,8;
2019-10-10;6,7;4,8;0;27,7;22,9;19,5;64,3;51;1,1;
2019-10-11;5,3;8,7;0;28,7;23,2;19,1;51,3;40;2;
2019-10-12;7,7;9,9;0;32,5;25,2;19,3;47,8;32;2;
2019-10-13;8,4;10,5;0;32,1;25,5;20,6;41,3;24;,5;
2019-10-14;9,4;10,5;0;32,5;25,3;19,9;35;12;1,1;
2019-10-15;11,3;10,6;0;32,7;26;20,5;31,5;21;1;
2019-10-16;10;9,8;0;30,3;24,8;19,6;42,3;31;2,1;
2019-10-17;10,1;10,6;0;31,8;25,1;19,6;31,5;19;1,5;
2019-10-18;11,6;9,6;0;33,5;27,1;20,3;31,5;22;,5;
2019-10-19;9,8;8,7;0;34,8;26;21,8;48,8;27;1,6;
2019-10-20;8;7,1;0;31,7;25,3;19,8;55,3;40;1,6;
2019-10-21;6;1,3;0;27,8;23,4;20,4;70,3;61;1;
2019-10-22;4,5;4,8;,7;30,1;24,5;19,8;63;45;,8;
2019-10-23;5,8;5,9;0;30,1;23,8;19,5;64,3;49;1,4;
2019-10-24;5,5;4,5;0;29,7;23,8;19,4;60,8;46;1,9;
2019-10-25;5,2;6,9;0;32,4;25,8;18,9;51;36;1,4;
2019-10-26;7;7,7;3,6;33;23,2;16,5;59;37;1,5;
2019-10-27;5,8;8,9;16,3;30,8;24,6;16,5;54,5;40;1,4;
2019-10-28;7,3;6,2;0;31,7;24,6;20,8;64;50;1,6;
2019-10-29;4,7;6,6;3,4;32,1;23,2;18,8;70;39;1,3;
2019-10-30;3,2;8,9;42,9;31;23,8;17,9;61,3;43;1,2;
2019-10-31;5,6;4,7;0;29;24,6;20,1;63;56;1,7;
2019-11-01;5,1;5;0;29,4;23,1;18,9;75,3;56;1,2;
2019-11-02;3,7;4,7;10,6;27,5;22,5;18,9;65,5;52;1,7;
2019-11-03;5;11,3;0;32,5;25,4;18,8;52,8;33;1,2;
2019-11-04;5,8;9,8;0;34,4;28,1;21;40,5;30;1,3;
2019-11-05;8,8;8,6;0;34,9;27,8;22,8;54;36;1,1;
2019-11-06;5,8;6,5;6,1;33,5;27,3;22,2;54;35;2;
2019-11-07;6,3;6,6;1,5;30,8;25,7;21,6;55,5;44;1,3;
2019-11-08;7,8;6,3;0;32,3;25,5;21,1;58,3;39;1,9;
2019-11-09;4,8;9,7;6,4;33,5;25,5;21;58,5;36;1,3;
2019-11-10;6,8;8,4;0;33,9;27,2;21,7;47,5;34;,7;
2019-11-11;8;10,5;0;35,1;26,7;22,8;50;28;1,5;
2019-11-12;7,5;3,4;0;26,3;22,2;18,9;67,3;55;1,3;
2019-11-13;4,8;7,3;0;29,5;23,6;19,3;67,5;50;1,1;
2019-11-14;5,6;2;,1;29,3;22,7;19,8;75,8;54;1,5;
2019-11-15;2,8;,4;11,6;25;21,1;19,2;87,8;71;,6;
2019-11-16;1,2;4,4;18,8;27,1;22,2;18,4;74,5;59;1,2;
2019-11-17;3,2;3,8;0;26,9;22,7;19,2;72,8;67;1,8;
2019-11-18;3,6;,3;0;22,8;20,4;18,7;89,5;76;,7;
2019-11-19;1;3,3;24,8;28;22,3;18,4;84,3;75;1;
2019-11-20;2,4;,1;11;24;21,6;19,1;70;63;1,8;
2019-11-21;3,7;8,3;0;28,5;22,6;18,8;65,8;49;1,9;
2019-11-22;4,9;3,5;,1;27,1;22,9;18,6;79,5;69;1,1;
2019-11-23;2,6;6,8;45,6;30,3;22,4;18,1;78,5;50;1,3;
2019-11-24;3,3;1;14,1;26,6;21,6;18,3;86,8;81;1;
2019-11-25;2,5;4,9;7,5;26,8;20,5;16,2;72;61;1,3;
2019-11-26;4,2;8,7;0;28,7;22,3;17,5;66,3;49;2;
2019-11-27;5,3;9,7;0;30,5;23,9;17,2;57;47;1,2;
2019-11-28;5,7;7,8;0;31,3;23,6;19,3;71,5;45;1,2;
2019-11-29;4;0;16,8;25,6;22,5;19,1;76,3;70;1,7;
2019-11-30;2,1;3,8;14,8;28,1;22,8;18,9;80;63;1;
2019-12-01;3;6,2;1,8;30,1;24,2;19,2;71,8;51;1,4;
2019-12-02;3,9;4,3;24,4;29,8;23,1;18,7;76,8;57;1,4;
2019-12-03;2,6;1,9;5,4;25,1;21,8;18,8;77,3;74;1,7;
2019-12-04;3,5;6,9;0;26,6;22,4;18,3;73,5;63;2,6;
2019-12-05;3,2;1;2,2;26,9;23,1;18,6;83,8;80;1,5;
2019-12-06;1,5;4,1;17,2;28,8;22,4;19,1;82;57;1,3;
2019-12-07;2,8;,1;14,5;24,9;21,9;20;81,5;78;1,1;
2019-12-08;2,2;0;3,2;23,9;20,5;18;76,3;71;1,3;
2019-12-09;3,4;2,1;0;26,6;22,4;18;72,8;66;1,2;
2019-12-10;2,6;,2;2,6;25,7;22;19,4;84;75;1,1;
2019-12-11;1,5;,8;10,6;26,3;22,5;19,2;81,5;69;,9;
2019-12-12;2,4;2;15,7;27,3;22,3;18,8;82;71;1,2;
2019-12-13;2;8,4;4,4;31,3;24,2;18,8;63,8;45;1,6;
2019-12-14;5,2;8,4;1,2;29,9;24,6;19,8;61,5;46;1,7;
2019-12-15;7,1;10,9;0;29,5;24,4;19,7;49,5;40;1,7;
2019-12-16;7,2;10,7;0;29,8;24;18,3;52,8;38;1,4;
2019-12-17;7,7;9,8;0;31,5;25,7;20;48,3;28;1,1;
2019-12-18;6,8;9,6;0;33,6;26,6;20,2;47,8;32;1,3;
2019-12-19;7,9;3,8;0;29,6;24;20,2;69;55;1,6;
2019-12-20;4,9;9,2;2;30,5;25;20,3;59,3;45;1,4;
2019-12-21;5,3;3;1;30;24,7;20,3;65;56;1,2;
2019-12-22;4,8;9,1;0;33,3;26,5;21;54,3;40;1,4;
2019-12-23;5,2;0;8,2;26,5;22,7;18,6;73,5;62;,7;
2019-12-24;4;,7;,4;24,4;21,1;17,2;81,3;77;1,1;
2019-12-25;3;10,5;9,1;30,7;24;17,3;62,8;47;,9;
2019-12-26;5,3;8,2;0;30,6;25,4;20,4;50;39;1,5;
2019-12-27;7;7,5;0;29,1;24,1;19,8;58,5;44;1,6;
2019-12-28;6,5;7,7;0;28,6;24,1;19,9;58;49;1,1;
2019-12-29;4,5;7;0;28,8;23,7;19,2;65,8;57;1,2;
2019-12-30;4,2;8,4;5,4;29,3;23,7;18;55;40;1,3;
2019-12-31;6,3;9,5;0;30,1;24,2;18,4;56,3;37;1,2;
2020-01-01;6,9;8,4;0;31,1;25,4;19,8;58,5;48;,7;
2020-01-02;4,3;4,4;75;28,2;22,3;18,2;87,3;63;1;
2020-01-03;2;1,7;25,6;26;22,4;19,6;90,3;87;,7;
2020-01-04;1,7;2,2;83,3;25,4;22,2;18,5;86,3;81;,8;
2020-01-05;1,5;5,2;13,2;28,5;23,1;19,1;81,5;68;1,5;
2020-01-06;2,3;5,3;0;29,1;24,3;19,8;74;64;,4;
2020-01-07;3,6;6,2;0;31,1;23,7;20,2;80,5;53;1,6;
2020-01-08;2,9;3,8;47,5;31,6;24,8;20;72,5;65;,8;
2020-01-09;3,8;6,5;6,6;32,5;25,6;20,9;70,8;50;,6;
2020-01-10;4,2;7,6;4,1;33,5;27;21,1;63;43;1;
2020-01-11;5,5;9,9;0;32,8;27,3;21,4;54,8;46;1,1;
2020-01-12;6,5;8,8;0;33,8;28,1;22,6;48,3;40;1;
2020-01-13;7;8;0;33,7;27,1;22,1;54,8;36;1,2;
2020-01-14;5,6;5,5;16,8;31,8;24,7;20,4;69,8;49;1,2;
2020-01-15;3,3;9;21,6;31,5;25,4;20,7;67,3;51;1,3;
2020-01-16;4;7,8;45;32,1;25,8;19,2;65,3;46;1,2;
2020-01-17;3,7;,7;72,5;28,4;22,7;19,2;83,3;62;1,2;
2020-01-18;2,4;2,8;14;27,3;23,2;19,2;73;66;2,1;
2020-01-19;3,6;5,4;0;29,3;23,7;20;76,8;58;1,1;
2020-01-20;3,2;,6;48,4;28,3;22,4;18,9;79,5;60;,7;
2020-01-21;2;2,4;12,5;27,8;22,8;18,8;78,3;79;1,3;
2020-01-22;2,8;6,1;0;27,4;23,4;18,4;69,8;62;1,1;
2020-01-23;3,3;0;8,4;24;21,1;18,7;94,5;76;1,2;
2020-01-24;,2;0;171,8;23,6;20,4;18,5;94,3;90;1,5;
2020-01-25;,8;3;140,7;28,1;21,9;18,2;82,8;58;1,5;
2020-01-26;2,1;1,8;2,2;27,9;23,7;18,8;69,5;61;1;
2020-01-27;3,1;4,7;0;28,8;23,5;19,9;81,8;68;1;
2020-01-28;2,8;7,4;5,2;31,9;23;18,5;77;52;1,5;
2020-01-29;3,3;,6;117,4;26;22,3;18;83,5;79;,7;
2020-01-30;1,7;8,3;2,9;31,4;25,8;20,1;64;47;,8;
2020-01-31;4,2;4,3;0;32,1;26,6;21,5;69;62;,2;
2020-02-01;4,2;5,1;29,6;31,2;25,4;19,2;80,8;72;1;
2020-02-02;3;4,6;21,4;32,4;25,1;19,2;63,8;44;1,1;
2020-02-03;4;8,3;33,8;31,8;25,9;20;55;42;1,4;
2020-02-04;6;5,8;0;31,3;25,7;20,2;60,3;44;1,1;
2020-02-05;4,6;1,2;36,1;26,8;22,3;18,3;79,3;65;,8;
2020-02-06;2,2;,3;6,1;25,8;20,5;17;86,5;78;1,5;
2020-02-07;2,2;3,5;65,3;27,7;22,8;16,9;66,5;52;1,7;
2020-02-08;4,1;6,2;0;28;22;18,2;77,5;55;1;
2020-02-09;2,9;2;10,2;26,7;22,5;17,6;76;76;,6;
2020-02-10;3;6,2;1,1;30;25;19,7;63;48;2,1;
2020-02-11;4,4;,1;6;27,2;22,5;19,2;88,8;64;,6;
2020-02-12;1,5;0;37,1;25,7;21,6;18,4;84,8;74;1,1;
2020-02-13;2,1;1,2;0;23,9;20,8;18,3;84;70;1,4;
2020-02-14;1,4;8,5;7,3;29,6;23,5;17,4;67,5;49;1,5;
2020-02-15;4,1;9,2;1,8;30,5;24,6;19,7;73,3;53;1,2;
2020-02-16;3,9;1,1;20,2;29,2;24,5;20,9;70,3;55;1,2;
2020-02-17;3,3;1,4;8,8;28,8;23,1;18,2;75,3;69;1;
2020-02-18;4,2;7,5;0;29,7;24,7;19,3;63,5;52;1,6;
2020-02-19;5;9;0;30,5;24,9;19,8;61,8;45;1,5;
2020-02-20;10,8;7,1;0;30;25,3;19,8;61,5;53;,7;
2020-02-21;1;4,7;,4;30,8;25,2;21,3;65;53;1,2;
2020-02-22;5;6,2;0;30,4;23,8;19,9;74,3;52;1;
2020-02-23;4,4;,4;8,6;25,7;21,7;18,8;74,5;64;1,7;
2020-02-24;3,1;1,2;0;25,3;21,6;18,8;80,8;71;1,1;
2020-02-25;2;2,2;5,5;28,8;23,8;19,2;78,5;70;,9;
2020-02-26;2,8;2,8;2,5;28,5;23,6;20,1;81,5;79;1,1;
2020-02-27;2,7;6,1;2,4;30,7;24,7;19,2;69,5;58;,9;
2020-02-28;4;0;62,4;25,1;21,7;19,2;88,5;72;,6;
2020-02-29;1,4;0;25,2;23,7;21;18,8;89;85;1,1;
2020-03-01;,7;1,4;6,6;26,8;21,6;18,1;82,3;65;1,1;
2020-03-02;2,2;0;27,9;21,1;18,5;15,5;86,8;86;,7;
2020-03-03;1;,2;10,8;23,7;20,3;16,4;90,3;80;,9;
2020-03-04;,9;3,9;38,8;28,3;22,7;18,3;78,8;60;,5;
2020-03-05;2,1;6,3;4,1;29,4;22,8;18,6;74,3;56;1,5;
2020-03-06;3,2;1,2;,8;25,1;20,5;18;80,5;67;1,2;
2020-03-07;2,1;2,2;11,3;24,2;20,2;16,9;81,3;74;1,3;
2020-03-08;2,2;5,2;0;25,6;21,1;17,1;70,3;57;1,7;
2020-03-09;3,4;8,3;0;28,4;22,8;17,7;64,8;51;,9;
2020-03-10;4,7;7,5;0;28,9;23;18,9;68;47;1,2;
2020-03-11;3,6;9,2;3,3;30,3;23,5;17,8;63,5;41;1,6;
2020-03-12;4,4;8,6;0;29,5;24;18,1;64,3;45;1,3;
2020-03-13;5;5,3;0;28,7;23,9;19,8;67,3;54;1;
2020-03-14;4,3;7;0;28,4;23,9;19,8;64;49;1,9;
2020-03-15;5,2;7,4;0;29,4;23,9;19,8;59,8;41;1,5;
2020-03-16;6,6;9,1;0;30,6;25,1;18,8;55;43;1,5;
2020-03-17;5,5;5,5;0;30,1;23,3;18,9;67;48;,8;
2020-03-18;4,2;6,7;18,6;29,4;24,1;18,9;67;52;,4;
2020-03-19;5,3;6,8;1,7;29,7;23,6;19,3;83,3;67;,6;
2020-03-20;6,2;3,2;50,6;28,3;23,6;18,3;75;62;,9;
2020-03-21;1,8;1,4;80,7;26,3;22;18,4;86,8;71;,5;
2020-03-22;1,5;1,7;40;24,3;21;17,8;75,8;73;1,1;
2020-03-23;3,4;4;1,6;26,2;21,3;17,5;66,8;54;1,1;
2020-03-24;3,9;7,3;0;25,5;20,7;15;59,5;54;1,3;
2020-03-25;4,8;7,3;0;25,9;20,9;15,9;64;50;,9;
2020-03-26;4,6;6,2;0;25,6;20,9;15,9;66,5;53;,8;
2020-03-27;4,3;2,3;0;25,2;21,2;17,6;67,5;60;1,2;
2020-03-28;4,4;2,8;0;26,6;22,7;18,3;64,5;57;,4;
2020-03-29;4,2;5,7;0;30,1;24,4;18,3;62,8;50;1,1;
2020-03-30;4,7;8,3;0;30,7;24,7;20,4;62,5;46;1,1;
2020-03-31;5,4;9;0;26,9;null;20,5;59,3;44;,7;
2020-04-01;5,2;1,2;0;27,4;24;19,3;70,8;63;1,1;
2020-04-02;2,4;,7;14,4;27,1;23,3;19,4;80,3;67;,7;
2020-04-03;2,2;5,9;8,7;29,1;23,6;19,3;81,8;67;1,7;
2020-04-04;3;5,3;5,5;29,1;23,4;19,4;78;56;,7;
2020-04-05;2,4;8,1;3,2;31,2;24,2;19,4;70,8;47;1,4;
2020-04-06;4,2;5,9;0;30,1;24,2;19,4;70,3;52;1;
2020-04-07;3;6;0;30,2;24,9;19,8;72,3;56;1,2;
2020-04-08;3,9;4,4;1,1;28,1;22,1;19,3;85,5;77;,7;
2020-04-09;2;2,4;22,4;26,3;21,6;17,2;76;66;1,1;
2020-04-10;2,7;6,2;0;28,5;22,9;17,6;71;57;,9;
2020-04-11;3,5;5,7;0;29,2;23,3;19,1;72;51;1,2;
2020-04-12;3,3;5,7;19,8;27,2;21,4;17,8;74,8;59;1,1;
2020-04-13;3,4;8,2;0;26,3;21,1;16,1;70,5;59;1,2;
2020-04-14;3,9;8,4;0;27,1;21,8;16,9;68;54;1;
2020-04-15;3,9;1,7;0;27,4;21,1;17,8;81;61;,9;
2020-04-16;2,3;0;19;24,6;20,6;17,1;80,5;67;,9;
2020-04-17;6,3;5;0;27,4;22,5;18,8;73,8;70;1,1;
2020-04-18;2,5;6,2;1,4;26,4;21,3;17,3;68;64;,9;
2020-04-19;3,6;1;2;23,4;20,3;16,5;69,3;61;1,1;
2020-04-20;2,8;5,8;0;26,4;20,3;16;66,5;47;1,2;
2020-04-21;3,8;6,9;0;27;21,5;15,5;56;47;,9;
2020-04-22;4,9;6;0;26,6;21,7;16,9;62,8;51;1,3;
2020-04-23;4,5;7,8;0;27;21,8;17,2;66,8;47;1,5;
2020-04-24;4,6;7,6;0;26,4;21,4;17,1;64,3;52;1,2;
2020-04-25;4,3;9,3;0;26,4;21,3;15,8;58;46;1,2;
2020-04-26;5,2;8,7;0;27,4;21,3;16,2;65,5;46;1,4;
2020-04-27;5;7,7;0;25,5;20,5;16,2;59,3;54;1,5;
2020-04-28;5;9;0;25,2;19,6;14,9;54,3;38;1,5;
2020-04-29;5,7;8,4;0;25,1;19,6;15,1;59,5;44;1,2;
2020-04-30;4,5;9;0;26,9;20,9;15,1;55,3;42;,3;
2020-05-01;4,8;8,7;0;27,1;21;14,2;55,5;41;,8;
